"package_lc","version","osv_id"
"ash","1.23.1","EEF-CVE-2025-48042"
"ash","1.23.2","EEF-CVE-2025-48042"
"ash","1.23.3","EEF-CVE-2025-48042"
"ash","1.24.0","EEF-CVE-2025-48042"
"ash","1.24.1","EEF-CVE-2025-48042"
"ash","1.24.2","EEF-CVE-2025-48042"
"ash","1.25.0","EEF-CVE-2025-48042"
"ash","1.25.1","EEF-CVE-2025-48042"
"ash","1.25.2","EEF-CVE-2025-48042"
"ash","1.25.3","EEF-CVE-2025-48042"
"ash","1.25.4","EEF-CVE-2025-48042"
"ash","1.25.5","EEF-CVE-2025-48042"
"ash","1.25.6","EEF-CVE-2025-48042"
"ash","1.25.7","EEF-CVE-2025-48042"
"ash","1.25.8","EEF-CVE-2025-48042"
"ash","1.26.0","EEF-CVE-2025-48042"
"ash","1.26.1","EEF-CVE-2025-48042"
"ash","1.26.10","EEF-CVE-2025-48042"
"ash","1.26.11","EEF-CVE-2025-48042"
"ash","1.26.12","EEF-CVE-2025-48042"
"ash","1.26.13","EEF-CVE-2025-48042"
"ash","1.26.2","EEF-CVE-2025-48042"
"ash","1.26.4","EEF-CVE-2025-48042"
"ash","1.26.5","EEF-CVE-2025-48042"
"ash","1.26.6","EEF-CVE-2025-48042"
"ash","1.26.7","EEF-CVE-2025-48042"
"ash","1.26.8","EEF-CVE-2025-48042"
"ash","1.26.9","EEF-CVE-2025-48042"
"ash","1.27.0","EEF-CVE-2025-48042"
"ash","1.27.1","EEF-CVE-2025-48042"
"ash","1.28.0","EEF-CVE-2025-48042"
"ash","1.28.1","EEF-CVE-2025-48042"
"ash","1.29.0-rc0","EEF-CVE-2025-48042"
"ash","1.29.0-rc1","EEF-CVE-2025-48042"
"ash","1.3.0","EEF-CVE-2025-48042"
"ash","1.3.1","EEF-CVE-2025-48042"
"ash","1.30.1","EEF-CVE-2025-48042"
"ash","1.30.2","EEF-CVE-2025-48042"
"ash","1.31.0","EEF-CVE-2025-48042"
"ash","1.31.1","EEF-CVE-2025-48042"
"ash","1.32.0","EEF-CVE-2025-48042"
"ash","1.32.1","EEF-CVE-2025-48042"
"ash","1.32.2","EEF-CVE-2025-48042"
"ash","1.33.0","EEF-CVE-2025-48042"
"ash","1.34.0","EEF-CVE-2025-48042"
"ash","1.34.1","EEF-CVE-2025-48042"
"ash","1.34.2","EEF-CVE-2025-48042"
"ash","1.34.3","EEF-CVE-2025-48042"
"ash","1.34.4","EEF-CVE-2025-48042"
"ash","1.34.5","EEF-CVE-2025-48042"
"ash","1.34.6","EEF-CVE-2025-48042"
"ash","1.34.7","EEF-CVE-2025-48042"
"ash","1.34.8","EEF-CVE-2025-48042"
"ash","1.34.9","EEF-CVE-2025-48042"
"ash","1.35.0","EEF-CVE-2025-48042"
"ash","1.35.1","EEF-CVE-2025-48042"
"ash","1.36.0","EEF-CVE-2025-48042"
"ash","1.36.10","EEF-CVE-2025-48042"
"ash","1.36.11","EEF-CVE-2025-48042"
"ash","1.36.12","EEF-CVE-2025-48042"
"ash","1.36.13","EEF-CVE-2025-48042"
"ash","1.36.14","EEF-CVE-2025-48042"
"ash","1.36.15","EEF-CVE-2025-48042"
"ash","1.36.16","EEF-CVE-2025-48042"
"ash","1.36.17","EEF-CVE-2025-48042"
"ash","1.36.18","EEF-CVE-2025-48042"
"ash","1.36.19","EEF-CVE-2025-48042"
"ash","1.36.2","EEF-CVE-2025-48042"
"ash","1.36.21","EEF-CVE-2025-48042"
"ash","1.36.22","EEF-CVE-2025-48042"
"ash","1.36.3","EEF-CVE-2025-48042"
"ash","1.36.4","EEF-CVE-2025-48042"
"ash","1.36.5","EEF-CVE-2025-48042"
"ash","1.36.6","EEF-CVE-2025-48042"
"ash","1.36.7","EEF-CVE-2025-48042"
"ash","1.36.8","EEF-CVE-2025-48042"
"ash","1.36.9","EEF-CVE-2025-48042"
"ash","1.37.0","EEF-CVE-2025-48042"
"ash","1.37.1","EEF-CVE-2025-48042"
"ash","1.37.2","EEF-CVE-2025-48042"
"ash","1.38.0","EEF-CVE-2025-48042"
"ash","1.39.0","EEF-CVE-2025-48042"
"ash","1.39.1","EEF-CVE-2025-48042"
"ash","1.39.2","EEF-CVE-2025-48042"
"ash","1.39.3","EEF-CVE-2025-48042"
"ash","1.39.4","EEF-CVE-2025-48042"
"ash","1.39.5","EEF-CVE-2025-48042"
"ash","1.39.6","EEF-CVE-2025-48042"
"ash","1.39.7","EEF-CVE-2025-48042"
"ash","1.4.0","EEF-CVE-2025-48042"
"ash","1.4.1","EEF-CVE-2025-48042"
"ash","1.40.0","EEF-CVE-2025-48042"
"ash","1.41.0","EEF-CVE-2025-48042"
"ash","1.41.1","EEF-CVE-2025-48042"
"ash","1.41.10","EEF-CVE-2025-48042"
"ash","1.41.11","EEF-CVE-2025-48042"
"ash","1.41.12","EEF-CVE-2025-48042"
"ash","1.41.2","EEF-CVE-2025-48042"
"ash","1.41.3","EEF-CVE-2025-48042"
"ash","1.41.4","EEF-CVE-2025-48042"
"ash","1.41.5","EEF-CVE-2025-48042"
"ash","1.41.6","EEF-CVE-2025-48042"
"ash","1.41.7","EEF-CVE-2025-48042"
"ash","1.41.8","EEF-CVE-2025-48042"
"ash","1.41.9","EEF-CVE-2025-48042"
"ash","1.42.0","EEF-CVE-2025-48042"
"ash","1.43.0","EEF-CVE-2025-48042"
"ash","1.43.1","EEF-CVE-2025-48042"
"ash","1.43.10","EEF-CVE-2025-48042"
"ash","1.43.11","EEF-CVE-2025-48042"
"ash","1.43.12","EEF-CVE-2025-48042"
"ash","1.43.2","EEF-CVE-2025-48042"
"ash","1.43.3","EEF-CVE-2025-48042"
"ash","1.43.4","EEF-CVE-2025-48042"
"ash","1.43.5","EEF-CVE-2025-48042"
"ash","1.43.6","EEF-CVE-2025-48042"
"ash","1.43.7","EEF-CVE-2025-48042"
"ash","1.43.8","EEF-CVE-2025-48042"
"ash","1.43.9","EEF-CVE-2025-48042"
"ash","1.44.0","EEF-CVE-2025-48042"
"ash","1.44.1","EEF-CVE-2025-48042"
"ash","1.44.10","EEF-CVE-2025-48042"
"ash","1.44.11","EEF-CVE-2025-48042"
"ash","1.44.12","EEF-CVE-2025-48042"
"ash","1.44.13","EEF-CVE-2025-48042"
"ash","1.44.2","EEF-CVE-2025-48042"
"ash","1.44.3","EEF-CVE-2025-48042"
"ash","1.44.4","EEF-CVE-2025-48042"
"ash","1.44.5","EEF-CVE-2025-48042"
"ash","1.44.6","EEF-CVE-2025-48042"
"ash","1.44.7","EEF-CVE-2025-48042"
"ash","1.44.8","EEF-CVE-2025-48042"
"ash","1.44.9","EEF-CVE-2025-48042"
"ash","1.45.0-rc0","EEF-CVE-2025-48042"
"ash","1.45.0-rc1","EEF-CVE-2025-48042"
"ash","1.45.0-rc10","EEF-CVE-2025-48042"
"ash","1.45.0-rc11","EEF-CVE-2025-48042"
"ash","1.45.0-rc12","EEF-CVE-2025-48042"
"ash","1.45.0-rc13","EEF-CVE-2025-48042"
"ash","1.45.0-rc14","EEF-CVE-2025-48042"
"ash","1.45.0-rc15","EEF-CVE-2025-48042"
"ash","1.45.0-rc16","EEF-CVE-2025-48042"
"ash","1.45.0-rc17","EEF-CVE-2025-48042"
"ash","1.45.0-rc18","EEF-CVE-2025-48042"
"ash","1.45.0-rc19","EEF-CVE-2025-48042"
"ash","1.45.0-rc2","EEF-CVE-2025-48042"
"ash","1.45.0-rc20","EEF-CVE-2025-48042"
"ash","1.45.0-rc3","EEF-CVE-2025-48042"
"ash","1.45.0-rc4","EEF-CVE-2025-48042"
"ash","1.45.0-rc5","EEF-CVE-2025-48042"
"ash","1.45.0-rc6","EEF-CVE-2025-48042"
"ash","1.45.0-rc7","EEF-CVE-2025-48042"
"ash","1.45.0-rc8","EEF-CVE-2025-48042"
"ash","1.45.0-rc9","EEF-CVE-2025-48042"
"ash","1.46.0","EEF-CVE-2025-48042"
"ash","1.46.1","EEF-CVE-2025-48042"
"ash","1.46.10","EEF-CVE-2025-48042"
"ash","1.46.11","EEF-CVE-2025-48042"
"ash","1.46.12","EEF-CVE-2025-48042"
"ash","1.46.13","EEF-CVE-2025-48042"
"ash","1.46.2","EEF-CVE-2025-48042"
"ash","1.46.3","EEF-CVE-2025-48042"
"ash","1.46.4","EEF-CVE-2025-48042"
"ash","1.46.5","EEF-CVE-2025-48042"
"ash","1.46.6","EEF-CVE-2025-48042"
"ash","1.46.7","EEF-CVE-2025-48042"
"ash","1.46.8","EEF-CVE-2025-48042"
"ash","1.46.9","EEF-CVE-2025-48042"
"ash","1.47.0","EEF-CVE-2025-48042"
"ash","1.47.1","EEF-CVE-2025-48042"
"ash","1.47.10","EEF-CVE-2025-48042"
"ash","1.47.11","EEF-CVE-2025-48042"
"ash","1.47.12","EEF-CVE-2025-48042"
