"package_lc","version","osv_id"
"http","0.12.2","GHSA-4rgh-jx4f-qfcq"
"http","0.13.0","GHSA-4rgh-jx4f-qfcq"
"http","0.13.0-nullsafety.0","GHSA-4rgh-jx4f-qfcq"
"http","0.13.1","GHSA-4rgh-jx4f-qfcq"
"http","0.13.2","GHSA-4rgh-jx4f-qfcq"
"http","0.2.10+1","GHSA-4rgh-jx4f-qfcq"
"http","0.2.7+0","GHSA-4rgh-jx4f-qfcq"
"http","0.2.8+2","GHSA-4rgh-jx4f-qfcq"
"http","0.2.9+7","GHSA-4rgh-jx4f-qfcq"
"http","0.3.1+1","GHSA-4rgh-jx4f-qfcq"
"http","0.3.2","GHSA-4rgh-jx4f-qfcq"
"http","0.3.4","GHSA-4rgh-jx4f-qfcq"
"http","0.3.5+1","GHSA-4rgh-jx4f-qfcq"
"http","0.3.7+6","GHSA-4rgh-jx4f-qfcq"
"http","0.4.0","GHSA-4rgh-jx4f-qfcq"
"http","0.4.1","GHSA-4rgh-jx4f-qfcq"
"http","0.4.2","GHSA-4rgh-jx4f-qfcq"
"http","0.4.3+1","GHSA-4rgh-jx4f-qfcq"
"http","0.4.4+4","GHSA-4rgh-jx4f-qfcq"
"http","0.4.5+1","GHSA-4rgh-jx4f-qfcq"
"http","0.4.7+1","GHSA-4rgh-jx4f-qfcq"
"http","0.5.0+1","GHSA-4rgh-jx4f-qfcq"
"http","0.5.1","GHSA-4rgh-jx4f-qfcq"
"http","0.5.11+1","GHSA-4rgh-jx4f-qfcq"
"http","0.5.12","GHSA-4rgh-jx4f-qfcq"
"http","0.5.13","GHSA-4rgh-jx4f-qfcq"
"http","0.5.14+1","GHSA-4rgh-jx4f-qfcq"
"http","0.5.14+3","GHSA-4rgh-jx4f-qfcq"
"http","0.5.15","GHSA-4rgh-jx4f-qfcq"
"http","0.5.16","GHSA-4rgh-jx4f-qfcq"
"http","0.5.17","GHSA-4rgh-jx4f-qfcq"
"http","0.5.20","GHSA-4rgh-jx4f-qfcq"
"http","0.5.4","GHSA-4rgh-jx4f-qfcq"
"http","0.5.5","GHSA-4rgh-jx4f-qfcq"
"http","0.5.6","GHSA-4rgh-jx4f-qfcq"
"http","0.5.7","GHSA-4rgh-jx4f-qfcq"
"http","0.5.9","GHSA-4rgh-jx4f-qfcq"
"http","0.6.1","GHSA-4rgh-jx4f-qfcq"
"http","0.6.11","GHSA-4rgh-jx4f-qfcq"
"http","0.6.12","GHSA-4rgh-jx4f-qfcq"
"http","0.6.13","GHSA-4rgh-jx4f-qfcq"
"http","0.6.14","GHSA-4rgh-jx4f-qfcq"
"http","0.6.15+2","GHSA-4rgh-jx4f-qfcq"
"http","0.6.15+3","GHSA-4rgh-jx4f-qfcq"
"http","0.6.17","GHSA-4rgh-jx4f-qfcq"
"http","0.6.17+2","GHSA-4rgh-jx4f-qfcq"
"http","0.6.19","GHSA-4rgh-jx4f-qfcq"
"http","0.6.2","GHSA-4rgh-jx4f-qfcq"
"http","0.6.20+1","GHSA-4rgh-jx4f-qfcq"
"http","0.6.21+3","GHSA-4rgh-jx4f-qfcq"
"http","0.6.3+1","GHSA-4rgh-jx4f-qfcq"
"http","0.6.5","GHSA-4rgh-jx4f-qfcq"
"http","0.6.6","GHSA-4rgh-jx4f-qfcq"
"http","0.6.8","GHSA-4rgh-jx4f-qfcq"
"http","0.6.9","GHSA-4rgh-jx4f-qfcq"
"http","0.6.9+2","GHSA-4rgh-jx4f-qfcq"
"http","0.7.0","GHSA-4rgh-jx4f-qfcq"
"http","0.7.1","GHSA-4rgh-jx4f-qfcq"
"http","0.7.2","GHSA-4rgh-jx4f-qfcq"
"http","0.7.2+1","GHSA-4rgh-jx4f-qfcq"
"http","0.7.3+1","GHSA-4rgh-jx4f-qfcq"
"http","0.7.4","GHSA-4rgh-jx4f-qfcq"
"http","0.7.5","GHSA-4rgh-jx4f-qfcq"
"http","0.7.6","GHSA-4rgh-jx4f-qfcq"
"http","0.7.6+4","GHSA-4rgh-jx4f-qfcq"
"http","0.8.0","GHSA-4rgh-jx4f-qfcq"
"http","0.8.1","GHSA-4rgh-jx4f-qfcq"
"http","0.8.10","GHSA-4rgh-jx4f-qfcq"
"http","0.8.10+3","GHSA-4rgh-jx4f-qfcq"
"http","0.8.10+4","GHSA-4rgh-jx4f-qfcq"
"http","0.8.2","GHSA-4rgh-jx4f-qfcq"
"http","0.8.3","GHSA-4rgh-jx4f-qfcq"
"http","0.8.4","GHSA-4rgh-jx4f-qfcq"
"http","0.8.5","GHSA-4rgh-jx4f-qfcq"
"http","0.8.6","GHSA-4rgh-jx4f-qfcq"
"http","0.8.7","GHSA-4rgh-jx4f-qfcq"
"http","0.8.8","GHSA-4rgh-jx4f-qfcq"
"http","0.8.9","GHSA-4rgh-jx4f-qfcq"
"http","0.9.0","GHSA-4rgh-jx4f-qfcq"
"http","0.9.1","GHSA-4rgh-jx4f-qfcq"
"http","0.9.2","GHSA-4rgh-jx4f-qfcq"
"http","0.9.2+1","GHSA-4rgh-jx4f-qfcq"
"http","0.9.2+3","GHSA-4rgh-jx4f-qfcq"
"personnummer","1.0.0","GHSA-4xh4-v2pq-jvhm"
"personnummer","1.0.1","GHSA-4xh4-v2pq-jvhm"
"personnummer","1.0.2","GHSA-4xh4-v2pq-jvhm"
"personnummer","2.0.0","GHSA-4xh4-v2pq-jvhm"
"personnummer","2.1.0","GHSA-4xh4-v2pq-jvhm"
"personnummer","3.0.0","GHSA-4xh4-v2pq-jvhm"
"personnummer","3.0.1","GHSA-4xh4-v2pq-jvhm"
